CONGESTION_ZONE,FORECAST_DT,HOUR_NUM,TODAY_LOAD,PREV_DAY_LOAD,ADJ_LOAD
Houston zone,3/28/2018,23,90.92424985900001,91.12173461500001,138.75065868200008
Houston zone,3/28/2018,24,74.139316737,74.052635395,112.69516492100004
Houston zone,3/29/2018,1,61.26557866599999,60.33135208,91.84823968699999
Houston zone,3/29/2018,2,53.144078740000005,52.490041105,80.007289511
Houston zone,3/29/2018,3,49.363547011,48.56070901299999,73.84592911699997
Houston zone,3/29/2018,4,46.908301942,47.011260025000006,71.460526101
Houston zone,3/29/2018,5,47.710193567,47.228397692,72.05817927800001
Houston zone,3/29/2018,6,52.762174657,52.803927200000004,80.91039442699997
Houston zone,3/29/2018,7,62.69461659000001,62.525051708,96.11452505099999
Houston zone,3/29/2018,8,63.249660823999996,63.063033467,96.799911692
Houston zone,3/29/2018,9,57.897032943999996,57.11232733300001,87.71855145299999
Houston zone,3/29/2018,10,58.991468116,57.984770809000004,88.70043828799999
Houston zone,3/29/2018,11,60.67291118000001,59.786141894000004,90.95395946499994
Houston zone,3/29/2018,12,61.171254846,60.234837411,91.772831422
Houston zone,3/29/2018,13,66.089229562,64.42870882199999,97.98169572100002
Houston zone,3/29/2018,14,69.348591084,68.205524041,103.68336171000003
Houston zone,3/29/2018,15,74.391792412,72.954810219,110.84009852699995
Houston zone,3/29/2018,16,82.578230821,80.631451289,122.389934919
Houston zone,3/29/2018,17,93.116992304,91.064671213,138.23892623700002
Houston zone,3/29/2018,18,99.949629185,98.25636440800001,149.30067539800007
Houston zone,3/29/2018,19,104.103696423,101.86799587600001,154.64520805400005
Houston zone,3/29/2018,20,103.24874307500001,101.069891211,153.749515161
Houston zone,3/29/2018,21,108.11002802899999,106.504763465,162.14561017700004
Houston zone,3/29/2018,22,105.16881397,103.513003435,157.69466644000002
Houston zone,3/29/2018,23,92.103322153,90.92424985900001,138.476305031
Houston zone,3/29/2018,24,75.06264808400002,74.139316737,112.85005460899998
Houston zone,3/3/2018,1,58.908323165000006,61.26557866599999,93.22387276600001
Houston zone,3/3/2018,2,53.24010586200001,53.144078740000005,80.943785079
Houston zone,3/3/2018,3,49.696775282999994,49.363547011,75.03929171900002
Houston zone,3/3/2018,4,48.031301664,46.908301942,71.38152824300002
Houston zone,3/3/2018,5,47.859772469999996,47.710193567,72.69061976300002
Houston zone,3/3/2018,6,49.761913563,52.762174657,80.769244904
Houston zone,3/3/2018,7,54.861728512000006,62.69461659000001,96.30161067399999
Houston zone,3/3/2018,8,63.296745245000004,63.249660823999996,96.97974576400004
Houston zone,3/3/2018,9,71.672222472,57.897032943999996,88.848325246
Houston zone,3/3/2018,10,78.009943877,58.991468116,90.18255010699997
Houston zone,3/3/2018,11,78.85719388700001,60.67291118000001,92.27450713799998
Houston zone,3/3/2018,12,76.12797016799999,61.171254846,93.089145909
Houston zone,3/3/2018,13,75.983616032,66.089229562,100.46666683199999
Houston zone,3/3/2018,14,75.314871524,69.348591084,105.38345862200005
Houston zone,3/3/2018,15,75.58760446200002,74.391792412,112.961090012
Houston zone,3/3/2018,16,77.83069998799999,82.578230821,125.262108794
Houston zone,3/3/2018,17,76.89184900000001,93.116992304,141.27624819900004
Houston zone,3/3/2018,18,78.518760414,99.949629185,151.80170582300002
Houston zone,3/3/2018,19,81.54143051199998,104.103696423,157.975180542
Houston zone,3/3/2018,20,83.24755397000001,103.24874307500001,157.02815508899997
Houston zone,3/3/2018,21,84.67936662000001,108.11002802899999,164.50675380900006
Houston zone,3/3/2018,22,80.267589945,105.16881397,160.09418204399998
Houston zone,3/3/2018,23,76.096869495,92.103322153,140.19547466900002
Houston zone,3/3/2018,24,68.04566603100001,75.06264808400002,114.21141366699997
Houston zone,3/30/2018,1,62.27105267,58.908323165000006,90.88291036400001
Houston zone,3/30/2018,2,54.148799969,53.24010586200001,82.33269675600005
Houston zone,3/30/2018,3,49.81364933599999,49.696775282999994,76.97099036399999
Houston zone,3/30/2018,4,47.597410745000005,48.031301664,74.45216171699997
Houston zone,3/30/2018,5,48.01933515499999,47.859772469999996,74.33304176400001
Houston zone,3/30/2018,6,52.15442627600001,49.761913563,77.50502096800005
Houston zone,3/30/2018,7,61.324281508999995,54.861728512000006,85.72851449000002
Houston zone,3/30/2018,8,63.165709794,63.296745245000004,99.56233942900003
Houston zone,3/30/2018,9,59.53824377999999,71.672222472,112.11004240300002
Houston zone,3/30/2018,10,61.979939957000006,78.009943877,121.317926562
Houston zone,3/30/2018,11,63.65711874000001,78.85719388700001,121.86367235099998
Houston zone,3/30/2018,12,64.56263204400001,76.12797016799999,117.24998232400004
Houston zone,3/30/2018,13,69.03545160200001,75.983616032,116.52546340600004
Houston zone,3/30/2018,14,72.832895063,75.314871524,115.20612697399993
Houston zone,3/30/2018,15,77.94129464,75.58760446200002,115.48636288399999
Houston zone,3/30/2018,16,86.22479280099999,77.83069998799999,118.76063001899999
Houston zone,3/30/2018,17,95.96805406,76.89184900000001,117.33286502700001
Houston zone,3/30/2018,18,99.865879457,78.518760414,119.96427026700007
Houston zone,3/30/2018,19,100.94744092399999,81.54143051199998,124.57582352799996
Houston zone,3/30/2018,20,95.899913267,83.24755397000001,127.16561318999996
Houston zone,3/30/2018,21,98.90668011,84.67936662000001,129.50663784500003
Houston zone,3/30/2018,22,96.988362731,80.267589945,123.06403769499995
Houston zone,3/30/2018,23,89.70703617,76.096869495,116.745718936
Houston zone,3/30/2018,24,77.397918487,68.04566603100001,104.644755759
Houston zone,3/31/2018,1,65.72809750900001,62.27105267,94.74285408899998
Houston zone,3/31/2018,2,57.717015178,54.148799969,82.541406765
Houston zone,3/31/2018,3,52.166915937,49.81364933599999,75.85539464
Houston zone,3/31/2018,4,49.277100905999994,47.597410745000005,72.33432029500001
Houston zone,3/31/2018,5,47.483323631000005,48.01933515499999,73.08862823499997
Houston zone,3/31/2018,6,46.62276229599999,52.15442627600001,79.72738617899998
Houston zone,3/31/2018,7,48.60435624199999,61.324281508999995,94.09143279700005
Houston zone,3/31/2018,8,56.246189996,63.165709794,96.737613034
Houston zone,3/31/2018,9,64.57539180999999,59.53824377999999,91.40398327899999
Houston zone,3/31/2018,10,73.48029602599999,61.979939957000006,94.71173634799997
Houston zone,3/31/2018,11,79.17910893500002,63.65711874000001,96.851248406
Houston zone,3/31/2018,12,81.2142106,64.56263204400001,98.239536252
Houston zone,3/31/2018,13,85.797410191,69.03545160200001,104.90918054700003
Houston zone,3/31/2018,14,89.525349586,72.832895063,110.58843254499996
Houston zone,3/31/2018,15,94.20273116700002,77.94129464,118.32036477699998
Houston zone,3/31/2018,16,99.28443684499999,86.22479280099999,130.795600187
Houston zone,3/31/2018,17,104.774591214,95.96805406,145.443898536
Houston zone,3/31/2018,18,106.18060981100001,99.865879457,151.545320013
Houston zone,3/31/2018,19,104.61784079899999,100.94744092399999,152.98521138999996
Houston zone,3/31/2018,20,101.725355655,95.899913267,145.681622571
Houston zone,3/31/2018,21,100.596034912,98.90668011,150.24399274700008
Houston zone,3/31/2018,22,98.055522391,96.988362731,147.39231365700005
Houston zone,3/31/2018,23,90.384591372,89.70703617,136.427410214
Houston zone,3/31/2018,24,78.477280038,77.397918487,117.69742789500002
Houston zone,3/4/2018,1,60.261064837999996,65.72809750900001,99.80104757200003
Houston zone,3/4/2018,2,54.846114772,57.717015178,87.720214779
Houston zone,3/4/2018,3,50.832468585,52.166915937,79.26785947299999
Houston zone,3/4/2018,4,48.622113774,49.277100905999994,74.66330027699998
Houston zone,3/4/2018,5,48.005295997999994,47.483323631000005,71.925046046
Houston zone,3/4/2018,6,49.332731939999995,46.62276229599999,70.73287777500003
Houston zone,3/4/2018,7,53.908655571000004,48.60435624199999,74.07103732900005
Houston zone,3/4/2018,8,60.45734569,56.246189996,86.03478319399997
Houston zone,3/4/2018,9,70.739658183,64.57539180999999,99.09877621000003
Houston zone,3/4/2018,10,78.24037865300001,73.48029602599999,112.370866458
Houston zone,3/4/2018,11,77.67119086100001,79.17910893500002,120.57923701899998
Houston zone,3/4/2018,12,78.84613779,81.2142106,123.57712796799997
Houston zone,3/4/2018,13,79.40774217799999,85.797410191,130.30459473499997
Houston zone,3/4/2018,14,79.21350778,89.525349586,135.803321839
Houston zone,3/4/2018,15,80.33214553100001,94.20273116700002,142.98300031100004
Houston zone,3/4/2018,16,83.21144031300001,99.28443684499999,150.554777894
Houston zone,3/4/2018,17,82.72413580099999,104.774591214,158.7108009830001
Houston zone,3/4/2018,18,85.14461551800001,106.18060981100001,161.032215153
Houston zone,3/4/2018,19,90.58956668799999,104.61784079899999,158.37443263000006
Houston zone,3/4/2018,20,93.73584804000001,101.725355655,153.76870310399988
Houston zone,3/4/2018,21,96.19122723699999,100.596034912,152.47482633400006
Houston zone,3/4/2018,22,88.70383518999999,98.055522391,148.647420609
Houston zone,3/4/2018,23,79.285105511,90.384591372,136.95046409100004
Houston zone,3/4/2018,24,66.71152044600001,78.477280038,118.91271336099996
Houston zone,3/5/2018,1,54.90470112500001,60.261064837999996,92.565851149
Houston zone,3/5/2018,2,49.10940418899999,54.846114772,84.590740972
Houston zone,3/5/2018,3,46.210155443999994,50.832468585,78.54610289100002
Houston zone,3/5/2018,4,45.26557963900001,48.622113774,75.25489598099999
Houston zone,3/5/2018,5,47.45743134,48.005295997999994,74.44338039599998
Houston zone,3/5/2018,6,55.346209619999996,49.332731939999995,76.74044514500001
Houston zone,3/5/2018,7,69.182282664,53.908655571000004,84.05826123599999
Houston zone,3/5/2018,8,69.228030817,60.45734569,94.76201479499997
Houston zone,3/5/2018,9,63.835376800999995,70.739658183,110.66549956799999
Houston zone,3/5/2018,10,63.007360117,78.24037865300001,121.50429911300002
Houston zone,3/5/2018,11,60.29712764199999,77.67119086100001,120.538710355
Houston zone,3/5/2018,12,59.415162269,78.84613779,121.626049424
Houston zone,3/5/2018,13,59.981703103,79.40774217799999,121.95235925599998
Houston zone,3/5/2018,14,60.705875465999995,79.21350778,121.549340081
Houston zone,3/5/2018,15,62.050848193,80.33214553100001,123.00086520300003
Houston zone,3/5/2018,16,65.544197219,83.21144031300001,127.15513703100002
Houston zone,3/5/2018,17,73.39025807600001,82.72413580099999,126.623645811
Houston zone,3/5/2018,18,79.827942027,85.14461551800001,130.199872067
Houston zone,3/5/2018,19,88.956360477,90.58956668799999,138.518934718
Houston zone,3/5/2018,20,94.240497728,93.73584804000001,143.32839071800004
Houston zone,3/5/2018,21,97.95682705499999,96.19122723699999,147.19190964199998
Houston zone,3/5/2018,22,91.971248512,88.70383518999999,136.03572019700002
Houston zone,3/5/2018,23,79.487560952,79.285105511,121.59195575900004
Houston zone,3/5/2018,24,65.47080781,66.71152044600001,102.49172159300004
Houston zone,3/6/2018,1,53.533938733999996,54.90470112500001,84.41460842899998
Houston zone,3/6/2018,2,47.601977582,49.10940418899999,75.62444990799999
Houston zone,3/6/2018,3,45.555462975999994,46.210155443999994,71.13380594599998
Houston zone,3/6/2018,4,44.979600186,45.26557963900001,69.794550066
Houston zone,3/6/2018,5,47.108042168,47.45743134,73.43134422599996
Houston zone,3/6/2018,6,55.513532497,55.346209619999996,85.96176732399995
Houston zone,3/6/2018,7,69.08984376299999,69.182282664,107.52126953500002
Houston zone,3/6/2018,8,68.946644586,69.228030817,107.666948691
Houston zone,3/6/2018,9,63.226182107,63.835376800999995,99.14086469299997
Houston zone,3/6/2018,10,62.080425571000006,63.007360117,97.314096458
Houston zone,3/6/2018,11,58.470214526,60.29712764199999,92.90916837400002
Houston zone,3/6/2018,12,57.636775627000006,59.415162269,91.30648966899997
Houston zone,3/6/2018,13,58.493177147000004,59.981703103,91.86285173300001
Houston zone,3/6/2018,14,58.697319746000005,60.705875465999995,92.74755527400002
Houston zone,3/6/2018,15,59.630140426000004,62.050848193,94.59150645300002
Houston zone,3/6/2018,16,63.800240116,65.544197219,100.00146169499999
Houston zone,3/6/2018,17,71.311873875,73.39025807600001,111.97243173000005
Houston zone,3/6/2018,18,77.06619070299999,79.827942027,121.98375277000004
Houston zone,3/6/2018,19,85.62242683600002,88.956360477,136.16144780500005
Houston zone,3/6/2018,20,90.50525777499999,94.240497728,144.35500202
Houston zone,3/6/2018,21,93.954182282,97.95682705499999,150.205932682
Houston zone,3/6/2018,22,90.728888036,91.971248512,141.14533861500007
Houston zone,3/6/2018,23,78.275734633,79.487560952,122.06812960900004
Houston zone,3/6/2018,24,64.313015702,65.47080781,100.75614895000002
Houston zone,3/7/2018,1,54.06587917699999,53.533938733999996,82.461045248
Houston zone,3/7/2018,2,48.074783241,47.601977582,73.537518382
Houston zone,3/7/2018,3,45.98681053,45.555462975999994,70.33445274700001
Houston zone,3/7/2018,4,44.922022395999996,44.979600186,69.55722566500003
Houston zone,3/7/2018,5,47.129512707,47.108042168,73.15591397999998
Houston zone,3/7/2018,6,55.532333157000004,55.513532497,86.461439152
Houston zone,3/7/2018,7,68.96422551,69.08984376299999,107.67141111000001
Houston zone,3/7/2018,8,68.89208313,68.946644586,107.39341070900004
Houston zone,3/7/2018,9,63.41419786,63.226182107,98.34387555100001
Houston zone,3/7/2018,10,62.349699986000005,62.080425571000006,95.97878641000003
Houston zone,3/7/2018,11,59.050392117,58.470214526,90.14278527599997
Houston zone,3/7/2018,12,58.515479561,57.636775627000006,88.55598627100001
Houston zone,3/7/2018,13,59.522272117,58.493177147000004,89.502761416
Houston zone,3/7/2018,14,59.858836151,58.697319746000005,89.636117539
Houston zone,3/7/2018,15,60.31980891100001,59.630140426000004,90.99544974
Houston zone,3/7/2018,16,65.17620327700001,63.800240116,97.26962521199997
Houston zone,3/7/2018,17,72.93666826699999,71.311873875,108.756997172
Houston zone,3/7/2018,18,79.593142382,77.06619070299999,117.778798379
Houston zone,3/7/2018,19,87.732960005,85.62242683600002,130.97420625400005
Houston zone,3/7/2018,20,92.50475065599998,90.50525777499999,138.59057847499997
Houston zone,3/7/2018,21,95.38357865100001,93.954182282,144.01857158099997
Houston zone,3/7/2018,22,91.74540036200001,90.728888036,139.069018965
Houston zone,3/7/2018,23,78.822143106,78.275734633,120.14488006699997
Houston zone,3/7/2018,24,64.82770865,64.313015702,98.83638009599998
Houston zone,3/8/2018,1,54.792081324,54.06587917699999,83.22338826799998
Houston zone,3/8/2018,2,48.567552948999996,48.074783241,74.08617808399998
Houston zone,3/8/2018,3,46.143568769,45.98681053,70.88505967599997
Houston zone,3/8/2018,4,44.925075165,44.922022395999996,69.35352917300003
Houston zone,3/8/2018,5,47.259273388000004,47.129512707,73.08430129199999
Houston zone,3/8/2018,6,55.278789608000004,55.532333157000004,86.39929015599995
Houston zone,3/8/2018,7,68.64585547,68.96422551,107.40515560600002
Houston zone,3/8/2018,8,68.882588273,68.89208313,107.228265739
Houston zone,3/8/2018,9,63.409140894000004,63.41419786,98.510627017
Houston zone,3/8/2018,10,62.27794879799999,62.349699986000005,96.25754525900005
Houston zone,3/8/2018,11,59.682457551000006,59.050392117,90.93586851100002
Houston zone,3/8/2018,12,59.295139572,58.515479561,89.80250053900004
Houston zone,3/8/2018,13,60.639750840999994,59.522272117,91.007408725
Houston zone,3/8/2018,14,61.467915425,59.858836151,91.32783300000003
Houston zone,3/8/2018,15,61.507958821,60.31980891100001,92.08487699800001
Houston zone,3/8/2018,16,66.873795105,65.17620327700001,99.272633828
Houston zone,3/8/2018,17,74.73360205100002,72.93666826699999,111.15254171600003
Houston zone,3/8/2018,18,81.595936701,79.593142382,121.64574654299996
Houston zone,3/8/2018,19,89.729220725,87.732960005,134.141346401
Houston zone,3/8/2018,20,94.63520670099999,92.50475065599998,141.50093101299998
Houston zone,3/8/2018,21,96.935237757,95.38357865100001,146.03592856600005
Houston zone,3/8/2018,22,92.945723758,91.74540036200001,140.488661569
Houston zone,3/8/2018,23,79.23686461800001,78.822143106,120.847107066
Houston zone,3/8/2018,24,65.30139793,64.82770865,99.52133442199998
Houston zone,3/9/2018,1,55.821474746999996,54.792081324,84.20193017099997
Houston zone,3/9/2018,2,49.340834506,48.567552948999996,74.75373297799997
Houston zone,3/9/2018,3,46.451585143,46.143568769,71.02419141399999
Houston zone,3/9/2018,4,45.430468923999996,44.925075165,69.275100766
Houston zone,3/9/2018,5,47.261096871,47.259273388000004,73.19873453299998
Houston zone,3/9/2018,6,54.160408615,55.278789608000004,85.93695300699997
Houston zone,3/9/2018,7,67.041182244,68.64585547,106.83339778700002
Houston zone,3/9/2018,8,67.978137573,68.882588273,107.134411247
Houston zone,3/9/2018,9,64.122502714,63.409140894000004,98.36770338399998
Houston zone,3/9/2018,10,64.26066388299999,62.27794879799999,96.00126038699997
Houston zone,3/9/2018,11,62.209501349,59.682457551000006,91.79502515200002
Houston zone,3/9/2018,12,61.78781395800001,59.295139572,90.88048671000001
Houston zone,3/9/2018,13,63.375299211,60.639750840999994,92.69973856899998
Houston zone,3/9/2018,14,64.339984774,61.467915425,93.71747185300003
Houston zone,3/9/2018,15,64.615872536,61.507958821,93.85342968900001
Houston zone,3/9/2018,16,69.911920363,66.873795105,101.84520818299997
Houston zone,3/9/2018,17,76.690769907,74.73360205100002,113.92134788999999
Houston zone,3/9/2018,18,81.414377115,81.595936701,124.44775408300005
Houston zone,3/9/2018,19,85.378168867,89.729220725,137.09626067099998
Houston zone,3/9/2018,20,86.309597721,94.63520670099999,144.69442141
Houston zone,3/9/2018,21,86.890507151,96.935237757,148.30170344499996
Houston zone,3/9/2018,22,84.84550773000001,92.945723758,142.21365068000003
Houston zone,3/9/2018,23,76.86981726400002,79.23686461800001,121.37097675700001
Houston zone,3/9/2018,24,67.704878437,65.30139793,100.13055093099997
North zone,2/14/2018,1,195.398214695,55.821474746999996,85.68977761899995
North zone,2/14/2018,2,183.664793946,49.340834506,75.881512521
North zone,2/14/2018,3,176.39569150699998,46.451585143,71.428278675
North zone,2/14/2018,4,174.33304966100002,45.430468923999996,69.968007297
North zone,2/14/2018,5,179.695431979,47.261096871,73.08616325500003
North zone,2/14/2018,6,195.283789251,54.160408615,84.06283289900003
North zone,2/14/2018,7,221.53091871299998,67.041182244,104.21518194699996
North zone,2/14/2018,8,224.86978966700002,67.978137573,105.63673613099999
North zone,2/14/2018,9,199.23906173100002,64.122502714,99.29815561600002
North zone,2/14/2018,10,185.53039866400002,64.26066388299999,98.99235644200002
North zone,2/14/2018,11,171.98837346,62.209501349,95.61704467099999
North zone,2/14/2018,12,158.12448023299999,61.78781395800001,94.65118906499995
North zone,2/14/2018,13,147.22252288599998,63.375299211,96.79694899
North zone,2/14/2018,14,131.54097411100003,64.339984774,98.05668217100002
North zone,2/14/2018,15,123.69125410400002,64.615872536,98.50880187300004
North zone,2/14/2018,16,120.130309271,69.911920363,106.36634294
North zone,2/14/2018,17,133.078132312,76.690769907,116.64271549899999
North zone,2/14/2018,18,153.23234086800002,81.414377115,124.08216603099996
North zone,2/14/2018,19,175.690463002,85.378168867,130.24703734
North zone,2/14/2018,20,186.857314656,86.309597721,131.744922408
North zone,2/14/2018,21,187.354272025,86.890507151,132.72398620900006
North zone,2/14/2018,22,182.59394987899998,84.84550773000001,129.558143364
North zone,2/14/2018,23,164.007499376,76.86981726400002,117.641479518
North zone,2/14/2018,24,138.14895912,67.704878437,103.74579881399998
North zone,2/15/2018,1,95.471026966,254.09075143099994,177.78580624468995
North zone,2/15/2018,2,86.66609101599998,239.516781982,171.45402562901003
North zone,2/15/2018,3,81.72475882299999,236.010203738,169.23028694174502
North zone,2/15/2018,4,79.583984942,233.21746840799997,171.92747167570997
North zone,2/15/2018,5,83.825478314,238.81881390100003,181.46991349599503
North zone,2/15/2018,6,98.30106990400002,257.5965347950001,204.70074149080506
North zone,2/15/2018,7,125.73598650100001,287.024649101,241.82527149254992
North zone,2/15/2018,8,135.914509378,286.592594822,254.1666528316
North zone,2/15/2018,9,120.475633857,267.61070778000004,228.47555841195006
North zone,2/15/2018,10,115.804514634,253.89812832,209.98623153035007
North zone,2/15/2018,11,116.443694203,247.58134201000001,192.78600621395003
North zone,2/15/2018,12,114.17745981600001,242.66032328999998,175.45827131885005
North zone,2/15/2018,13,113.414646989,237.52664375200004,163.32798970384994
North zone,2/15/2018,14,109.595184477,230.51935157,151.88714294204988
North zone,2/15/2018,15,106.532635702,227.19790510399994,141.7050235403001
North zone,2/15/2018,16,108.984149416,230.15892650899997,138.95069444684998
North zone,2/15/2018,17,114.786278157,248.60392672699996,149.4231658557499
North zone,2/15/2018,18,138.191065951,273.021550395,172.28640346224995
North zone,2/15/2018,19,161.88014768399998,294.325172365,201.91013576214996
North zone,2/15/2018,20,172.376559234,297.9206990589999,217.50236750584992
North zone,2/15/2018,21,172.352539498,298.336499634,224.06871288199974
North zone,2/15/2018,22,164.584497377,289.938954597,220.3521608376499
North zone,2/15/2018,23,146.649244385,262.360788342,214.1713129519
North zone,2/15/2018,24,119.468318201,229.113648855,191.24482839459995
North zone,2/16/2018,1,119.545716295,192.6608891,176.613699383395
North zone,2/16/2018,2,109.687740479,179.85696982099998,170.29713590840498
North zone,2/16/2018,3,108.02554901,173.04547031899997,168.46713745499002
North zone,2/16/2018,4,96.61285365399999,176.21004249900002,171.22501104490007
North zone,2/16/2018,5,101.79352172899999,179.037051286,180.08278984075503
North zone,2/16/2018,6,115.84574669400001,196.64570911700002,202.68778491775998
North zone,2/16/2018,7,145.16095931,224.01132929099998,239.67011237520003
North zone,2/16/2018,8,163.67630100000002,226.41433142999998,251.56716401235
North zone,2/16/2018,9,154.682311658,203.955751249,225.66394836679993
North zone,2/16/2018,10,156.62210344000002,194.24953067099997,207.85830115155008
North zone,2/16/2018,11,162.228551685,182.04608839300002,191.19264615824997
North zone,2/16/2018,12,165.12675637900003,168.74774848099997,174.32737367835006
North zone,2/16/2018,13,165.86174469899998,158.264657781,161.80400561419995
North zone,2/16/2018,14,166.77734494799998,149.64799366999998,150.3160111861999
North zone,2/16/2018,15,165.805160207,138.172192986,140.60728763773
North zone,2/16/2018,16,172.68919301199998,139.391423568,137.42055648038996
North zone,2/16/2018,17,192.11445772500002,148.591838383,145.96935689904993
North zone,2/16/2018,18,221.54975550400002,170.38606704900002,170.51000652290006
North zone,2/16/2018,19,247.25144282100004,193.86197263100001,200.12866882549991
North zone,2/16/2018,20,250.02073483299998,206.00705898500001,215.79767047764997
North zone,2/16/2018,21,239.903499073,197.24382487999998,221.3499767665
North zone,2/16/2018,22,235.15855273299996,190.62962919100002,218.46483608749995
North zone,2/16/2018,23,223.800116179,167.444168012,211.71304242594988
North zone,2/16/2018,24,204.34806257800003,142.57228981799997,189.67253346319995
North zone,2/17/2018,1,191.90206512700004,96.568401551,174.01997285544502
North zone,2/17/2018,2,182.29051566099997,86.573189031,167.18223161732
North zone,2/17/2018,3,178.193796495,81.70505540499998,164.65114112221517
North zone,2/17/2018,4,176.66937594,82.61783765199999,167.04502186685505
North zone,2/17/2018,5,179.206714051,85.42364733999999,176.07282184587496
North zone,2/17/2018,6,187.69719200699998,101.071217355,198.90621076263506
North zone,2/17/2018,7,199.77398219699998,130.805032962,236.0544600784002
North zone,2/17/2018,8,223.12529379999998,140.138419465,248.61373330925005
North zone,2/17/2018,9,245.753497432,128.147499653,223.85692543295002
North zone,2/17/2018,10,256.9779377109999,117.65063288999998,206.3610230433999
North zone,2/17/2018,11,257.634072391,117.74914635699999,189.89594893164997
North zone,2/17/2018,12,253.04093108399994,114.263997307,173.75388653635005
North zone,2/17/2018,13,240.94137747500002,112.14520908099999,161.66136245610002
North zone,2/17/2018,14,225.510369285,105.94631174999999,149.78896060949995
North zone,2/17/2018,15,213.168628836,104.83013815199999,140.1869942639
North zone,2/17/2018,16,202.25362750399995,105.28694206100002,137.5810250061999
North zone,2/17/2018,17,206.80496822499998,113.33704628699999,146.25953570759995
North zone,2/17/2018,18,220.55630419400003,133.557273265,170.86524804309997
North zone,2/17/2018,19,234.48020424400002,157.31394773099998,199.8488446197001
North zone,2/17/2018,20,235.49662984800003,169.971251815,215.02746344695004
North zone,2/17/2018,21,230.34616211399998,169.84025053699997,220.0612313521999
North zone,2/17/2018,22,230.346015016,162.287451043,217.51998175345
North zone,2/17/2018,23,227.218881458,145.109061822,206.97409820604994
North zone,2/17/2018,24,213.447531963,118.30859134399999,188.11878614570006
North zone,2/18/2018,1,198.764500387,115.29311486199998,175.00723351163504
North zone,2/18/2018,2,186.280756647,104.318014347,167.3176876500101
North zone,2/18/2018,3,178.113954049,99.280252454,163.98568650100506
North zone,2/18/2018,4,176.55985406399998,96.90342087200001,166.049189112895
North zone,2/18/2018,5,174.76416792100002,100.698886635,173.88219939802008
North zone,2/18/2018,6,179.911652798,113.679392616,195.1121369117301
North zone,2/18/2018,7,186.07721651699998,134.455019152,231.3721635063499
North zone,2/18/2018,8,201.792207119,143.492301635,243.10721434249996
North zone,2/18/2018,9,219.51578148000002,137.93235455099997,221.9661031442999
North zone,2/18/2018,10,226.691480657,139.404597542,207.1136566559
North zone,2/18/2018,11,224.94094974200002,139.515007784,191.46148601460007
North zone,2/18/2018,12,217.274586299,140.035137084,175.64030857724998
North zone,2/18/2018,13,204.27608572900002,144.317995019,164.00149709509995
North zone,2/18/2018,14,193.027679139,147.016067522,154.5777239967501
North zone,2/18/2018,15,184.823970675,156.218814622,145.8261251906
North zone,2/18/2018,16,167.975787932,164.00350431799998,142.04788810895
North zone,2/18/2018,17,171.38290194200005,184.616928965,146.00031672805
North zone,2/18/2018,18,183.352246163,197.56471821999995,165.3447426322
North zone,2/18/2018,19,197.10567189600002,213.081146283,187.18713053875007
North zone,2/18/2018,20,210.53821476399997,225.71895036100003,195.5088520751999
North zone,2/18/2018,21,207.26404152400002,223.81029128600002,194.93073376944997
North zone,2/18/2018,22,202.773506362,225.65675399499997,196.17944884699995
North zone,2/18/2018,23,187.300198594,216.57026957199997,197.60582954095
North zone,2/18/2018,24,163.92592081399997,193.902127486,189.38617643545007
North zone,2/19/2018,1,131.543541545,176.29546591000002,181.14420884475004
North zone,2/19/2018,2,118.85181815599998,164.725233752,172.99693743961498
North zone,2/19/2018,3,113.441822944,159.28967446700003,168.77416954867002
North zone,2/19/2018,4,112.08252518200001,158.54300589700003,168.58981185560503
North zone,2/19/2018,5,117.81825787900002,162.35031219400003,172.76804095857995
North zone,2/19/2018,6,134.066303946,173.79925521500004,181.28891996756505
North zone,2/19/2018,7,162.742847543,188.74296440400002,195.1895334243701
North zone,2/19/2018,8,169.747585395,214.6920469,220.22107606254997
North zone,2/19/2018,9,154.45993217999998,238.985001444,236.25492927090008
North zone,2/19/2018,10,145.92640611100003,251.485914265,238.9936389852499
North zone,2/19/2018,11,142.14920050499995,254.06460607000002,230.42748861354994
North zone,2/19/2018,12,134.481948863,249.39323703799997,217.47435511139997
North zone,2/19/2018,13,127.464759616,238.00235006599996,201.20498069115004
North zone,2/19/2018,14,122.606378778,223.38379614899998,187.32830867120006
North zone,2/19/2018,15,118.08273499799999,211.70295747699998,174.87849476880004
North zone,2/19/2018,16,119.37268365899999,201.246582504,166.1810588277
North zone,2/19/2018,17,130.600361929,206.23616453399998,159.76617243924994
North zone,2/19/2018,18,150.983469607,219.854519912,171.32143001044992
North zone,2/19/2018,19,174.45265122,233.70694567899997,188.71329693589996
North zone,2/19/2018,20,186.66430916200002,234.48099629299998,195.33084096369998
North zone,2/19/2018,21,190.735727769,229.36345504999997,194.86423080629996
North zone,2/19/2018,22,183.713169081,229.59524311300004,195.12572675769988
North zone,2/19/2018,23,163.208479613,226.35811215600003,197.65818982125
North zone,2/19/2018,24,139.09316267600002,212.41106860400004,190.77216761580007
North zone,2/20/2018,1,121.652396147,197.67658509400002,179.91958502149996
North zone,2/20/2018,2,112.370310972,185.51591344999997,172.00914843450002
North zone,2/20/2018,3,107.69914593500002,177.585168669,166.986480307725
North zone,2/20/2018,4,107.72007806899997,176.15927441399998,166.107006913325
